Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
OO,11298,13930,-6,-24
OO,11298,13930,-5,9
OO,11298,13930,5,2
OO,11298,13930,2,-3
OO,11298,13930,-14,-21
OO,11298,13930,-1,-8
OO,11298,13930,-2,-11
OO,11298,13930,-8,-12
OO,11298,13930,-4,-1
OO,11298,13930,-11,-23
OO,11298,13930,-5,-11
OO,11298,13930,-5,-17
OO,11298,13930,4,-8
OO,11298,13930,11,67
OO,11298,13930,-8,-26
OO,11298,13930,0,-3
OO,11298,13930,-6,-6
OO,11298,13930,10,11
OO,13930,11298,-1,9
OO,13930,11298,-1,-2
OO,13930,11298,0,-19
OO,13930,11298,16,3
OO,13930,11298,-8,-24
OO,13930,11298,42,56
OO,13930,11298,-1,4
OO,13930,11298,64,67
OO,13930,11298,100,105
OO,13930,11298,-6,4
OO,13930,11298,-2,-1
OO,13930,11298,64,56
OO,13930,11298,14,10
OO,13930,11298,7,-6
OO,13930,11298,90,89
OO,13930,11298,68,55
OO,13930,11298,6,10
OO,13930,11298,3,27
OO,13930,11298,20,51
OO,13930,11298,-2,37
OO,13930,11298,4,5
OO,13930,11298,218,216
OO,13930,11298,-5,-18
OO,13930,11298,27,38
OO,13930,11298,4,-11
OO,13930,11298,0,-9
OO,14771,14683,8,15
OO,14771,14683,8,-7
OO,14771,14683,15,13
OO,10397,13930,-13,-20
OO,10800,11292,-15,-16
OO,10800,11292,-4,14
OO,10800,11292,25,36
OO,10800,11292,-11,0
OO,10800,11292,-3,-11
OO,10800,11292,-4,-8
OO,10800,11292,-10,-18
OO,10800,11292,-9,0
OO,10800,11292,-10,-14
OO,10800,11292,-10,-8
OO,10800,11292,-3,1
OO,10800,11292,-9,-13
OO,10800,11292,-4,-3
OO,10800,11292,-16,-6
OO,10800,11292,236,236
OO,11292,13851,9,9
OO,11292,13851,-1,-3
OO,11292,13851,0,6
OO,11292,13851,-7,-15
OO,14869,14771,16,40
OO,14869,14771,48,39
OO,14869,14771,-4,3
OO,13487,13930,9,3
OO,13487,13930,-5,-8
OO,13487,13930,41,24
OO,13930,14869,1,-9
OO,13930,14869,1,7
OO,13930,14869,58,73
OO,13930,14869,-3,-29
OO,14771,14747,0,-6
OO,11292,10800,0,34
OO,11292,10800,-4,0
OO,11292,10800,-6,-16
OO,12892,10423,0,15
OO,13930,14683,18,19
OO,14683,12892,-1,-5
OO,14747,12892,74,49
OO,13851,11292,9,2
OO,13851,11292,9,-1
OO,13851,11292,-5,1
OO,13851,11292,1,-2
OO,13851,11292,15,14
OO,13851,11292,-2,0
OO,13851,11292,1,7
OO,13851,11292,-4,6
OO,13851,11292,8,5
OO,13851,11292,-2,10
OO,13851,11292,2,-5
OO,13851,11292,-5,-15
OO,14771,14869,-1,4
OO,12892,14679,8,2
OO,12892,14679,3,4
OO,12892,14679,-2,-2
OO,12892,14679,5,-1
OO,12892,14679,4,10
OO,12892,14679,80,71
OO,12892,14679,-3,-4
OO,12892,14679,0,-1
OO,12892,14679,-8,-15
OO,12892,14679,-3,-5
OO,12892,14679,-2,-12
OO,12892,14679,13,-4
OO,12892,14679,59,76
OO,12892,14679,6,5
OO,12892,14679,-4,-6
OO,12892,14679,68,56
OO,12892,14679,0,4
OO,12892,14679,-9,-3
OO,12892,14679,-4,-4
OO,12892,14679,0,15
OO,12892,14679,-3,7
OO,12892,14679,-5,-11
OO,14679,12892,-7,4
OO,14679,12892,7,5
OO,14679,12892,0,3
OO,14679,12892,-1,2
OO,14679,12892,58,55
OO,14679,12892,-9,-2
OO,14679,12892,-4,-2
OO,14679,12892,55,60
OO,14679,12892,0,-4
OO,14679,12892,-7,-8
OO,14679,12892,-10,-3
OO,14679,12892,-4,2
OO,14679,12892,-5,-6
OO,14679,12892,78,73
OO,14679,12892,6,6
OO,14679,12892,-2,-1
OO,14679,12892,-6,-5
OO,14679,12892,80,110
OO,14679,12892,-4,10
OO,14679,12892,0,9
OO,14679,12892,0,-4
OO,12892,14679,-6,-3
OO,12892,14679,8,-1
OO,12892,14679,0,-5
OO,12892,14679,9,3
OO,12892,14679,10,7
OO,12892,14679,-4,-14
OO,12892,14679,33,34
OO,12892,14679,-1,-14
OO,12892,14679,-3,-8
OO,12892,14679,-3,-7
OO,12892,14679,8,6
OO,12892,14679,41,44
OO,14679,12892,39,35
OO,14679,12892,3,-4
OO,14679,12892,-7,-7
OO,14679,12892,-2,-2
OO,14679,12892,-5,-8
OO,14679,12892,31,37
OO,14679,12892,-1,-6
OO,14679,12892,2,-6
OO,14679,12892,36,40
OO,14679,12892,-6,-13
OO,14679,12892,-5,-7
OO,14679,12892,-6,-9
OO,15376,14771,-9,-1
OO,15376,14771,-4,5
OO,12892,14679,18,16
OO,12892,14679,109,98
OO,12892,14679,-5,-5
OO,12892,14679,-6,-11
OO,12892,14679,-6,-13
OO,12892,14679,-1,0
OO,12892,14679,-2,-10
OO,12892,14679,-2,-6
OO,12892,14679,-7,-18
OO,12892,14679,10,34
OO,12892,14679,0,-13
OO,12892,14679,-2,-5
OO,12892,14679,-4,-12
OO,12892,14679,-7,-7
OO,12892,14679,24,26
OO,12892,14679,-6,-11
OO,12892,14679,7,14
OO,12892,14679,-6,-15
OO,12892,14679,5,-7
OO,12892,14679,-4,-14
OO,12892,14679,-2,8
OO,12892,14679,22,26
OO,12892,14679,-3,-11
OO,12892,14679,-9,-5
OO,12892,14683,12,3
OO,12892,14683,0,15
OO,12892,14683,47,52
OO,13930,11193,-3,-6
OO,13930,11193,6,9
OO,13930,11193,32,21
OO,14679,12892,-10,-8
OO,14679,12892,-1,0
OO,14679,12892,-10,4
OO,14679,12892,-8,1
OO,14679,12892,-5,11
OO,14679,12892,101,100
OO,14679,12892,-9,-13
OO,14679,12892,-8,-16
OO,14679,12892,-7,-9
OO,14679,12892,-7,-7
OO,14679,12892,-8,-7
OO,14679,12892,-11,-7
OO,14679,12892,-9,-10
OO,14679,12892,9,7
OO,14679,12892,-4,3
OO,14679,12892,25,16
OO,14679,12892,10,11
OO,14679,12892,-7,2
OO,14679,12892,-10,-16
OO,14679,12892,24,19
OO,14679,12892,-10,-19
OO,14679,12892,41,0
OO,14679,12892,-1,7
OO,14679,12892,-7,4
OO,14683,13930,-4,-2
OO,14683,13930,8,0
OO,14683,13930,46,33
OO,12892,14679,-7,-7
OO,12892,14679,-2,-10
OO,12892,14679,-3,-3
OO,12892,14679,-4,5
OO,12892,14679,-4,-3
OO,12892,14679,0,0
OO,12892,14679,-3,-10
OO,12892,14679,-4,-16
OO,12892,14679,21,26
OO,12892,14679,-5,-12
OO,12892,14679,-1,-11
OO,12892,14679,0,-6
OO,12892,14679,-2,-2
OO,12892,14679,-7,-18
OO,12892,14679,20,15
OO,12892,14679,-6,-11
OO,12892,14679,-4,-12
OO,12892,14679,-1,-7
OO,12892,14679,-3,-14
OO,12892,14679,8,6
OO,12892,14679,1,-6
OO,12892,14679,-2,-12
OO,12892,14679,-8,-17
OO,12892,14679,-3,6
OO,12892,14679,-4,2
OO,12892,14679,0,-5
OO,12892,14679,-6,-8
OO,12892,14679,-8,-13
OO,14679,12892,-5,-10
OO,14679,12892,-4,-4
OO,14679,12892,-2,8
OO,14679,12892,-7,-7
OO,14679,12892,-6,0
OO,14679,12892,-4,2
OO,14679,12892,5,1
OO,14679,12892,-6,1
OO,14679,12892,-3,-2
OO,14679,12892,-6,-5
OO,14679,12892,11,23
OO,14679,12892,-4,-5
OO,14679,12892,-10,-7
OO,14679,12892,-5,2
OO,14679,12892,-5,0
OO,14679,12892,-7,-17
OO,14679,12892,-7,1
OO,14679,12892,-7,12
OO,14679,12892,12,8
OO,14679,12892,-6,4
OO,14679,12892,-2,-16
OO,14679,12892,0,12
OO,14679,12892,-3,-9
OO,14679,12892,-10,-5
OO,14679,12892,22,27
OO,14679,12892,-8,1
OO,14679,12892,234,241
OO,14679,12892,-5,1
OO,14679,12892,0,0
OO,14679,12892,-5,-9
OO,11292,13871,48,40
OO,11292,13871,21,51
OO,11292,13871,13,4
OO,11292,13871,-5,-10
OO,12892,14679,-5,-8
OO,12892,14679,-5,2
OO,12892,14679,32,30
OO,12892,14679,3,2
OO,12892,14679,8,3
OO,12892,14679,-9,-12
OO,12892,14679,6,0
OO,12892,14679,-4,0
OO,12892,14679,2,1
OO,12892,14679,-8,-12
OO,12892,14679,1,-4
OO,12892,14679,26,26
OO,12892,14679,0,-3
OO,12892,14679,-8,-16
OO,12892,14679,-3,2
OO,12892,14679,24,24
OO,12892,14679,-1,-12
OO,12892,14679,29,38
OO,12892,14679,5,0
OO,12892,14831,1,1
OO,14679,12892,0,-1
OO,14679,12892,-6,-7
OO,14679,12892,20,27
OO,14679,12892,-5,-6
OO,14679,12892,34,28
OO,14679,12892,-5,-4
OO,14679,12892,28,24
OO,14679,12892,3,-1
OO,14679,12892,-6,-1
OO,14679,12892,0,24
OO,14679,12892,23,14
OO,14679,12892,1,-2
OO,14679,12892,-8,-5
OO,14679,12892,-11,-15
OO,14679,12892,-1,-4
OO,14679,12892,-2,-1
OO,14679,12892,-9,-4
OO,14679,12892,4,13
OO,14679,12892,-9,-4
OO,12892,14679,37,30
OO,12892,14679,-2,2
OO,12892,14679,17,44
OO,12892,14679,0,-4
OO,12892,14679,-1,11
OO,12892,14679,9,2
OO,12892,14679,-4,-12
OO,12892,14679,-2,-1
OO,12892,14679,16,12
OO,12892,14679,2,-1
OO,12892,14679,-6,-11
OO,12892,14679,-5,-10
OO,12892,14679,4,0
OO,12892,14679,39,40
OO,12892,14679,-5,-5
OO,12892,14679,-6,-7
OO,12892,14679,0,4
OO,12892,14679,-7,-10
OO,12892,14679,-4,-9
OO,12892,14679,-6,-13
OO,12892,14679,0,3
OO,12892,14679,0,0
OO,12892,14679,-3,-2
OO,12892,14679,-4,-1
OO,12892,14679,1,1
OO,12892,14679,24,25
OO,12892,14679,-1,-2
OO,12892,14679,-5,-6
OO,12892,14679,-6,-16
OO,14679,12892,9,1
OO,14679,12892,-10,-20
OO,14679,12892,-8,-10
OO,14679,12892,-5,-3
OO,14679,12892,21,26
OO,14679,12892,-7,4
OO,14679,12892,36,30
OO,14679,12892,-4,0
OO,14679,12892,-8,-10
OO,14679,12892,-10,-17
OO,14679,12892,-4,-2
OO,14679,12892,3,1
OO,14679,12892,-5,1
OO,14679,12892,-4,-3
OO,14679,12892,-3,0
OO,14679,12892,4,9
OO,14679,12892,-4,-8
OO,14679,12892,43,52
OO,14679,12892,0,-2
OO,14679,12892,-10,-4
OO,14679,12892,-8,-9
OO,14679,12892,-7,-4
OO,14679,12892,31,25
OO,14679,12892,-6,0
OO,14679,12892,0,0
OO,14679,12892,-1,6
OO,14679,12892,-9,-11
OO,14679,12892,-4,-6
OO,14679,12892,-10,-15
OO,14679,12892,-2,-4
OO,14057,14771,-4,-30
OO,14771,12889,-5,-20
OO,14771,12889,68,67
OO,14771,12889,-8,-15
OO,14771,12889,-4,-14
OO,14771,12889,-7,-6
OO,14771,12889,-2,9
OO,14771,12889,10,4
OO,14771,12889,-2,-19
OO,15376,12892,201,205
OO,15376,12892,40,40
OO,15376,12892,1,-11
OO,11066,13930,11,3
OO,11066,13930,-5,-6
OO,11066,13930,-2,1
OO,12892,14679,13,26
OO,12892,14679,-1,-1
OO,12892,14679,14,14
OO,12892,14679,-2,2
OO,12892,14679,-5,0
OO,12892,14679,83,78
OO,12892,14679,-8,-3
OO,12892,14679,-6,-5
OO,12892,14679,-2,4
OO,12892,14679,-4,-6
OO,12892,14679,2,-3
OO,12892,14679,14,29
OO,12892,14679,-4,-6
OO,12892,14679,6,8
OO,12892,14679,-3,-9
OO,12892,14679,0,-5
OO,12892,14679,-2,-3
OO,12892,14679,-4,-7
OO,12892,14679,12,11
OO,12892,14679,32,38
OO,12892,14679,-6,-3
OO,12892,14679,-8,-8
OO,12892,14679,0,0
OO,12892,14679,9,12
OO,12892,14679,76,79
OO,12892,14679,4,14
OO,12892,14679,6,15
OO,14679,12892,10,13
OO,14679,12892,15,23
OO,14679,12892,76,68
OO,14679,12892,7,11
OO,14679,12892,1,-8
OO,14679,12892,-11,-13
OO,14679,12892,1,-6
OO,14679,12892,31,27
OO,14679,12892,4,-3
OO,14679,12892,-3,-15
OO,14679,12892,-1,9
OO,14679,12892,-7,-7
OO,14679,12892,-8,-20
OO,14679,12892,10,7
OO,14679,12892,-5,-11
OO,14679,12892,23,15
OO,14679,12892,-1,-11
OO,14679,12892,-5,1
OO,14679,12892,-1,-5
OO,14679,12892,-10,-7
OO,14679,12892,-6,-1
OO,14679,12892,-6,16
OO,14679,12892,72,76
OO,14679,12892,-7,-1
OO,14679,12892,-4,3
OO,14679,12892,10,13
OO,14679,12892,-10,-16
OO,14679,12892,-7,-10
OO,14679,12892,18,20
OO,14679,12892,-8,-13
OO,11292,11433,-8,-15
OO,11292,11433,10,5
OO,11292,11433,84,98
OO,11292,11433,21,22
OO,11292,11433,-5,-18
OO,11292,11433,9,-5
OO,11292,11433,9,1
OO,11292,11433,15,23
OO,11292,11433,-7,-18
OO,11292,11433,1,-1
OO,11292,11433,13,-1
OO,11292,11433,-3,-12
OO,11292,14869,-1,-13
OO,11292,14869,-2,4
OO,12892,14679,-5,-6
OO,12892,14679,-8,-15
OO,12892,14679,-6,-11
OO,12892,14679,4,1
OO,12892,14679,7,6
OO,12892,14679,5,0
OO,12892,14679,29,30
OO,12892,14679,-1,2
OO,12892,14679,21,19
OO,12892,14679,-5,-2
OO,12892,14679,-5,-15
OO,12892,14679,3,-1
OO,12892,14679,-4,-3
OO,12892,14679,20,25
OO,12892,14679,-1,-2
OO,12892,14679,5,6
OO,12892,14679,10,9
OO,12892,14679,5,-3
OO,12892,14679,-6,-4
OO,12892,14679,-4,-17
OO,12892,14679,-8,-10
OO,12892,14679,22,35
OO,12892,14679,69,60
OO,12892,14679,47,45
OO,12892,14679,-5,-12
OO,12892,14679,-4,-7
OO,12892,14679,9,3
OO,14679,12892,5,3
OO,14679,12892,17,18
OO,14679,12892,-8,-1
OO,14679,12892,-6,-3
OO,14679,12892,-4,-4
OO,14679,12892,-7,-2
OO,14679,12892,18,14
OO,14679,12892,1,3
OO,14679,12892,27,24
OO,14679,12892,0,14
OO,14679,12892,4,1
OO,14679,12892,-3,1
OO,14679,12892,-11,-13
OO,14679,12892,-8,10
OO,14679,12892,-7,-10
OO,14679,12892,-8,-4
OO,14679,12892,-2,-3
OO,14679,12892,-6,-3
OO,14679,12892,-6,-14
OO,14679,12892,-10,-11
OO,14679,12892,44,38
OO,14679,12892,60,53
OO,14679,12892,34,32
OO,14679,12892,-10,-5
OO,14679,12892,-4,1
OO,14679,12892,-2,6
OO,14679,12892,4,5
OO,14570,14771,78,68
OO,14570,14771,30,16
OO,14570,14771,-5,-11
OO,14570,14771,5,-7
OO,14570,14771,78,82
OO,14570,14771,34,24
OO,14570,14771,1,2
OO,14570,14771,83,74
OO,14570,14771,26,17
OO,14570,14771,0,-9
OO,14570,14771,8,-3
OO,14570,14771,125,110
OO,14570,14771,-6,-19
OO,14570,14771,73,67
OO,14570,14771,6,-13
OO,14570,14771,19,34
OO,14570,14771,20,12
OO,14570,14771,20,6
OO,14570,14771,-4,-5
OO,14570,14771,2,21
OO,14570,14771,-6,-13
OO,14570,14771,24,5
OO,14570,14771,15,25
OO,14570,14771,22,11
OO,14570,14771,-3,-17
OO,14570,14771,10,-1
OO,14570,14771,31,41
OO,14570,14771,0,6
OO,14570,14771,14,5
OO,14570,14771,-11,-8
OO,14771,14570,-4,7
OO,14771,14570,-8,5
OO,14771,14570,-9,-6
OO,14771,14570,1,8
OO,14771,14570,-3,-3
OO,14771,14570,19,25
OO,14771,14570,14,7
OO,14771,14570,19,15
OO,14771,14570,-12,-8
OO,14771,14570,4,15
OO,14771,14570,13,30
OO,14771,14570,-4,-2
OO,14771,14570,-8,-8
OO,14771,14570,-6,4
OO,14771,14570,-2,-7
OO,14771,14570,157,163
OO,14771,14570,-4,-6
OO,14771,14570,-7,-7
OO,14771,14570,-3,-14
OO,14771,14570,-3,18
OO,14771,14570,32,23
OO,14771,14570,68,77
OO,14771,14570,-5,5
OO,14771,14570,-8,-6
OO,14771,14570,30,38
OO,14771,14570,45,36
OO,14771,14570,36,32
OO,14771,14570,-1,0
OO,14771,14570,-3,3
OO,14771,14570,-6,2
OO,12892,14679,-11,-10
OO,12892,14679,11,9
OO,12892,14679,2,-4
OO,12892,14679,-6,-14
OO,12892,14679,17,8
OO,12892,14679,0,-3
OO,12892,14679,19,19
OO,12892,14679,-3,-10
OO,12892,14679,2,7
OO,12892,14679,-5,-13
OO,12892,14679,-1,4
OO,12892,14679,-5,-14
OO,12892,14679,14,13
OO,12892,14679,16,17
OO,12892,14679,-6,-1
OO,12892,14679,-1,2
OO,12892,14679,-4,1
OO,12892,14679,-6,-2
OO,12892,14679,0,0
OO,12892,14679,-8,2
OO,12892,14679,-7,-5
OO,12892,14679,-3,-10
OO,12892,14679,-10,-11
OO,14679,12892,-8,-12
OO,14679,12892,4,4
OO,14679,12892,-4,-3
OO,14679,12892,2,-4
OO,14679,12892,-7,-14
OO,14679,12892,-6,0
OO,14679,12892,9,3
OO,14679,12892,-9,-12
OO,14679,12892,14,4
OO,14679,12892,-5,-8
OO,14679,12892,-5,-1
OO,14679,12892,-1,-5
OO,14679,12892,-1,-1
OO,14679,12892,-10,-10
OO,14679,12892,-5,-5
OO,14679,12892,0,0
OO,14679,12892,-7,-12
OO,14679,12892,-3,1
OO,14679,12892,-8,1
OO,14679,12892,-6,0
OO,14679,12892,12,11
OO,14679,12892,7,8
OO,14679,12892,-7,-7
OO,14679,12892,0,0
OO,12892,14057,-4,-3
OO,13930,10397,-2,7
OO,13930,10397,11,17
OO,13930,10397,3,-13
OO,13930,10397,2,-5
OO,13930,10397,-5,-18
OO,13930,10397,7,8
OO,10800,14771,-5,-4
OO,10800,14771,-4,3
OO,10800,14771,120,129
OO,11292,14683,1,-5
OO,11292,14683,-2,-15
OO,11292,14683,-8,-21
OO,12892,14869,-3,-9
OO,12892,14869,24,11
OO,14869,11292,16,10
OO,14869,11292,5,2
OO,14869,11292,-5,-5
OO,11292,15376,-5,-6
OO,11292,15376,3,2
OO,11292,15376,9,1
OO,11292,15376,-3,12
OO,11292,15376,12,16
OO,11292,15376,-2,1
OO,11292,15376,0,-1
OO,11292,15376,22,13
OO,11292,15376,40,33
OO,11292,15376,9,3
OO,11292,15376,-2,11
OO,11292,15376,-3,-10
OO,11292,15376,54,84
OO,11292,15376,16,-5
OO,11292,15376,-3,-9
OO,11292,15376,2,-6
OO,11292,15376,-7,-5
OO,11292,15376,42,63
OO,11292,15376,-4,-14
OO,11292,15376,0,27
OO,11292,15376,15,5
OO,12892,14679,-4,-8
OO,12892,14679,6,0
OO,12892,14679,90,79
OO,12892,14679,-5,-9
OO,12892,14679,44,39
OO,12892,14679,-5,-12
OO,12892,14679,-2,-7
OO,12892,14679,23,14
OO,12892,14679,-5,-6
OO,12892,14679,1,-7
OO,14908,14771,-5,-8
OO,14908,14771,-11,-4
OO,12889,14771,-9,-14
OO,12892,12889,-7,-14
OO,14771,14057,28,17
OO,12892,14107,2,-5
OO,12892,14107,0,-9
OO,12892,14107,0,-3
OO,12892,14107,-6,-10
OO,12892,14107,67,0
OO,12892,14107,243,238
OO,12892,14107,-4,-16
OO,12892,14107,4,-7
OO,12892,14107,-1,-4
OO,12892,14107,0,-9
OO,12892,14107,7,0
OO,12892,14107,-2,-13
OO,12892,14107,0,-8
OO,13891,11292,0,-15
OO,14107,12892,230,214
OO,14107,12892,-13,-15
OO,14107,12892,-1,-3
OO,14107,12892,0,0
OO,14107,12892,-15,-19
OO,14107,12892,-4,-12
OO,14107,12892,-10,-21
OO,14107,12892,-7,-8
OO,14107,12892,-6,-12
OO,14107,12892,0,3
OO,14107,12892,-10,-16
OO,14107,12892,17,5
OO,14107,12892,-2,-4
OO,14869,11292,20,37
OO,14869,11292,-4,4
OO,14869,11292,-3,-10
OO,14869,11292,-4,2
OO,14869,11292,7,39
OO,12892,14107,-5,8
OO,14107,12892,-4,-9
OO,14107,12892,0,0
OO,14107,12892,-5,-11
OO,14107,12892,-8,11
OO,14107,12892,-4,-13
OO,14107,12892,-8,-3
OO,14107,12892,-6,-10
OO,14107,12892,-6,-2
OO,14107,12892,0,-2
OO,14107,12892,-6,-11
OO,14107,12892,-1,1
OO,14107,12892,-7,-8
OO,14107,12892,-7,-7
OO,14107,12892,-1,-1
OO,14107,12892,-5,-5
OO,14107,12892,38,28
OO,14107,12892,-6,-7
OO,14107,12892,-2,0
OO,14107,12892,-2,-8
OO,14107,12892,-6,-24
OO,14747,14771,-10,-33
OO,11298,14771,-6,-17
OO,11298,14771,3,-1
OO,11298,14771,8,-13
OO,11298,14771,-3,-10
OO,11298,14771,-6,-11
OO,11298,14771,4,12
OO,11298,14771,-6,1
OO,11298,14771,12,9
OO,11298,14771,54,27
OO,11298,14771,9,-2
OO,11298,14771,13,5
OO,10397,11292,-1,4
OO,10800,11292,-4,7
OO,10800,11292,-7,-6
OO,10800,11292,-9,-27
OO,10800,11292,-7,-27
OO,10800,11292,-6,-12
OO,10800,11292,-7,-26
OO,10800,11292,-5,-13
OO,11292,13487,-8,-13
OO,11292,13487,12,20
OO,11292,13487,67,74
OO,11292,13487,62,73
OO,11292,13487,5,33
OO,11292,13487,111,113
OO,11292,13487,-7,-8
OO,11292,13487,-6,47
OO,11292,13487,-1,7
OO,11292,13487,12,14
OO,11292,13487,13,9
OO,11292,13487,-1,-4
OO,13198,14771,-3,-4
OO,13198,14771,5,11
OO,13487,11292,10,5
OO,13487,11292,91,121
OO,13487,11292,-4,-11
OO,13487,11292,9,-2
OO,13487,11292,3,6
OO,13487,11292,44,100
OO,13487,11292,-2,-8
OO,13487,11292,113,107
OO,13487,11292,30,84
OO,13487,11292,18,34
OO,13487,11292,-8,-12
OO,14771,14057,-7,-3
OO,14771,14057,206,197
OO,14771,14057,-3,-21
OO,12889,11292,-3,-19
OO,14771,12889,-5,-17
OO,13495,12264,-5,-22
OO,13495,12264,-9,1
OO,13495,12264,-10,-26
OO,14869,11292,-8,-10
OO,10140,11292,-3,-9
OO,10140,11292,81,78
OO,10140,11292,159,159
OO,10140,11292,27,27
OO,10140,11292,13,12
OO,10140,11292,13,3
OO,10140,11292,-1,-13
OO,10140,11292,0,90
OO,10140,11292,0,0
OO,10397,11292,-3,0
OO,10397,11292,6,13
OO,10397,11292,16,13
OO,10397,13930,17,11
OO,10397,13930,2,28
OO,10397,13930,-5,-6
OO,10397,13930,68,74
OO,11292,13871,15,17
OO,11292,13871,21,16
OO,11292,13871,-2,-3
OO,12339,13930,-2,-6
OO,12339,13930,1,-8
OO,12339,13930,9,0
OO,12892,10140,-3,-12
OO,12892,10140,-5,-9
OO,12892,10140,-1,0
OO,12892,10140,-5,-2
OO,12892,10140,3,-3
OO,12892,10140,-1,4
OO,12892,10140,-4,-5
OO,12892,10140,-10,-9
OO,12892,10140,-3,0
OO,10140,11292,-12,-23
OO,10397,11292,-4,-1
OO,10397,11292,0,10
OO,10397,11292,0,0
OO,10397,11292,-3,-2
OO,10397,11292,10,17
OO,10397,11292,-5,-1
OO,10397,11292,-2,-2
OO,10397,11292,19,22
OO,10397,11292,47,65
OO,10800,11292,3,16
OO,10800,11292,-3,-5
OO,10800,11292,20,11
OO,12889,12892,-5,-15
OO,12889,12892,4,3
OO,12889,12892,-5,-21
OO,12889,12892,-9,-21
OO,12889,12892,-4,-6
OO,12889,12892,-2,-14
OO,12889,12892,-7,-24
OO,12889,12892,-12,1
OO,12889,12892,-1,-8
OO,12889,12892,-11,-10
OO,12889,12892,104,96
OO,12889,12892,-5,-3
OO,12889,12892,-6,-13
OO,12889,12892,-5,-16
OO,12889,12892,-4,-14
OO,12889,12892,-9,-25
OO,12889,12892,-10,-13
OO,12889,12892,1,1
OO,12889,12892,-9,-13
OO,12889,12892,-2,-12
OO,12889,12892,-3,-23
OO,12889,12892,-5,-17
OO,12892,12889,-8,-11
OO,12892,12889,-3,-5
OO,12892,12889,-5,-3
OO,12892,12889,-2,-15
OO,12892,12889,3,-7
OO,12892,12889,-6,-1
OO,12892,12889,-1,-15
OO,12892,12889,9,7
OO,12892,12889,-6,-10
OO,12892,12889,1,-5
OO,12892,12889,-2,-6
OO,12892,12889,0,-4
OO,12892,12889,-6,-3
OO,12892,12889,-9,-10
OO,12892,12889,2,2
OO,12892,12889,0,-4
OO,12892,12889,5,-3
OO,12892,12889,-3,-11
OO,12892,12889,-11,-11
OO,12892,12889,-4,-9
OO,12892,12889,-2,-7
OO,12892,12889,-3,0
OO,14683,14771,-2,-4
OO,14683,14771,1,-16
OO,14683,14771,-5,8
OO,14683,14771,58,48
OO,14683,14771,9,-12
OO,14683,14771,20,4
OO,14683,14771,-5,-24
OO,14683,14771,-4,-6
OO,14683,14771,5,-3
OO,14683,14771,0,28
OO,14683,14771,-1,18
OO,14683,14771,-8,4
OO,14683,14771,-8,-17
OO,14683,14771,-2,12
OO,14683,14771,-5,-19
OO,14683,14771,-9,-6
OO,14683,14771,-6,-32
OO,14683,14771,0,-7
OO,14683,14771,-5,-15
OO,14683,14771,-2,-33
OO,14683,14771,-8,-14
OO,14683,14771,5,-12
OO,14683,14771,82,75
OO,14683,14771,-5,-4
OO,14683,14771,-4,-16
OO,14683,14771,-10,-16
OO,14683,14771,-7,-19
OO,14683,14771,-1,3
OO,14683,14771,-7,-12
OO,14683,14771,-5,-20
OO,13930,14869,63,37
OO,13930,14869,-3,0
OO,13930,14869,89,82
OO,13930,14869,0,0
OO,13930,14869,-2,-19
OO,13930,14869,4,-7
OO,13930,14869,8,3
OO,14107,12892,-7,-15
OO,14107,12892,-3,-15
OO,14107,12892,-10,-6
OO,12889,12892,-5,-16
OO,12889,12892,12,7
OO,12889,12892,-5,-13
OO,12889,12892,41,42
OO,12889,12892,-3,-13
OO,12889,12892,-2,-13
OO,12889,12892,139,133
OO,12889,12892,-4,-6
OO,12889,12892,59,68
OO,12889,12892,-3,-14
OO,12889,12892,6,-5
OO,12892,11298,-1,-16
OO,12892,11298,-7,-14
OO,12892,11298,-1,-9
OO,12892,11298,0,-15
OO,12892,11298,-1,-9
OO,12892,11298,40,19
OO,12892,11298,-3,-25
OO,12892,11298,-2,-23
OO,12892,11298,-3,-21
OO,12892,11298,12,1
OO,12892,11298,51,37
OO,12892,11298,-5,-22
OO,12892,11298,16,1
OO,12892,11298,-3,-23
OO,12892,11298,37,35
OO,12892,11298,-3,3
OO,12892,11298,-5,-18
OO,12892,11298,-7,-3
OO,12892,11298,-1,-8
OO,12892,11298,-5,-7
OO,12892,11298,-1,5
OO,12892,11298,17,-3
OO,12892,11298,-11,-11
OO,14570,12892,-10,-22
OO,14570,12892,-10,-18
OO,14570,12892,-7,-8
OO,14570,12892,-1,-9
OO,14570,12892,-9,-12
OO,14570,12892,-7,1
OO,14570,12892,-1,-9
OO,14570,12892,-12,-18
OO,14570,12892,52,37
OO,14570,12892,-5,-13
OO,14570,12892,170,160
OO,14570,12892,-7,-14
OO,14570,12892,-4,16
OO,14570,12892,5,-9
OO,14570,12892,48,60
OO,11292,13198,-3,-1
OO,11292,13198,-6,-1
OO,11292,13198,-8,-3
OO,11292,13198,0,-4
OO,11292,13198,4,10
OO,13198,11292,-8,-23
OO,13198,11292,-7,-13
OO,13198,11292,-4,-8
OO,13198,11292,2,-9
OO,13198,11292,-4,-11
OO,11292,13487,-5,-14
OO,11292,13487,-7,-9
OO,11292,13487,2,24
OO,11292,13487,6,48
OO,11292,13487,97,78
OO,11292,13487,80,103
OO,11292,13487,22,17
OO,11292,13487,0,-7
OO,11292,13487,-2,-7
OO,11292,13487,0,3
OO,11292,13487,6,6
