Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
UA,13204,11042,-6,-25
UA,14683,12266,5,-8
UA,10721,13930,10,16
UA,12266,10721,10,4
UA,13851,12266,-3,3
UA,11292,12264,16,62
UA,14771,11292,89,72
UA,12892,12264,10,19
UA,13495,12266,-4,-17
UA,11618,13303,51,40
UA,12892,12266,8,-3
UA,13930,14122,83,199
UA,11042,14747,-7,-38
UA,15304,12266,2,-4
UA,11697,12264,314,301
UA,13930,14057,28,27
UA,12892,12266,15,9
UA,11278,13930,18,37
UA,13930,14679,65,66
UA,11278,12266,101,63
UA,13930,11278,10,-1
UA,11298,12264,7,6
UA,10423,14771,0,19
UA,14057,14771,0,1
UA,11618,11292,114,79
UA,11697,11618,114,160
UA,12266,14683,-2,-15
UA,14893,12266,124,114
UA,12264,11697,18,3
UA,11292,12889,-3,-6
UA,12889,14771,30,61
UA,12266,12892,5,-15
UA,15304,11042,-5,-25
UA,13930,12266,0,0
UA,12264,13204,10,-19
UA,12892,12264,62,43
UA,11292,13930,13,31
UA,12892,11292,12,16
UA,11618,12892,21,31
UA,12892,11618,17,27
UA,11292,11618,-4,-15
UA,13930,14771,222,209
UA,14771,14747,29,32
UA,11042,14057,63,38
UA,11618,13930,38,46
UA,12266,13851,23,17
UA,13930,14908,30,54
UA,14908,12266,0,0
UA,12892,11618,8,0
UA,14771,13930,-3,-7
UA,11292,11618,11,20
UA,13303,11618,8,-2
UA,11042,12266,81,55
UA,12889,11042,-2,9
UA,10423,11618,83,121
UA,12266,10423,4,-6
UA,12266,13930,-1,1
UA,11618,14027,61,44
UA,12892,11618,18,41
UA,12264,12892,4,-17
UA,11618,11042,115,166
UA,12264,14771,18,-1
UA,12953,11292,71,79
UA,13930,12953,153,148
UA,14679,11618,25,63
UA,12889,14771,15,7
UA,14771,15016,46,23
UA,11292,14107,0,-2
UA,12264,11292,2,-9
UA,12892,13930,0,20
UA,13930,10529,1,5
UA,12892,13930,106,100
UA,13930,11066,51,115
UA,14057,13930,216,231
UA,12264,12892,5,-12
UA,14107,12264,27,7
UA,12889,14771,-1,7
UA,14771,10299,10,-18
UA,10721,11618,13,7
UA,12953,13930,149,179
UA,13930,14107,46,5
UA,11618,13930,41,73
UA,13930,11618,82,119
UA,11618,12892,56,42
UA,12892,11618,12,-1
UA,11618,14908,-6,-17
UA,13930,14679,5,16
UA,12892,13930,6,68
UA,11618,12889,11,-4
UA,12264,10721,11,15
UA,12889,12266,10,-6
UA,13930,12892,23,26
UA,11618,13204,-7,-26
UA,11292,14771,69,71
UA,13495,11292,6,10
UA,13930,12953,159,178
UA,14747,13930,15,19
UA,14747,11042,-2,-26
UA,13930,14492,9,-4
UA,14679,13930,5,0
UA,10721,11292,103,80
UA,12892,10721,21,6
UA,12892,11618,43,38
UA,13930,11618,222,232
UA,11292,14893,143,123
UA,13930,11292,148,144
UA,12892,13930,2,20
UA,11618,14771,102,103
UA,13930,11278,151,157
UA,14057,13930,76,75
UA,14771,14057,77,72
UA,12953,11042,-6,68
UA,12953,13930,420,424
UA,12266,13930,5,34
UA,13930,10721,25,52
UA,11697,12266,-3,-6
UA,12266,14107,6,-1
UA,11292,14747,6,6
UA,14771,12264,0,-9
UA,14771,13830,-7,-3
UA,14679,11618,6,23
UA,11618,14679,12,27
UA,11618,14771,3,71
UA,14771,11618,0,-6
UA,12266,11618,23,4
UA,12266,14100,29,34
UA,14771,13830,0,0
UA,10299,13930,55,145
UA,12266,13930,13,68
UA,13930,10792,64,114
UA,14771,11697,341,307
UA,14771,14908,55,37
UA,14683,11292,1,-12
UA,11697,11292,3,-17
UA,10721,11618,7,-5
UA,10423,12266,-7,-17
UA,12266,12953,-4,-12
UA,11618,13930,41,28
UA,13204,11618,180,158
UA,12266,11618,11,26
UA,14908,14771,94,109
UA,11292,12889,0,-11
UA,14843,11618,26,9
UA,11618,14747,32,-14
UA,14747,12266,26,-4
UA,13871,11292,-3,15
UA,11042,12892,2,-5
UA,11298,11618,18,1
UA,13930,11298,4,-9
UA,12266,13204,0,-12
UA,14679,12266,56,41
UA,11618,14635,11,-11
UA,12266,14057,-3,10
UA,11618,12266,5,-10
UA,13204,11618,-7,7
UA,12892,13204,-4,-7
UA,12889,11292,63,46
UA,12266,11278,-2,-17
UA,14908,12266,13,-16
UA,12266,14122,-3,-18
UA,14771,12264,90,70
UA,11618,12892,11,7
UA,12264,12266,20,16
UA,13930,11057,111,127
UA,14771,13204,270,244
UA,12264,14771,0,-1
UA,14843,11618,-2,-9
UA,14771,13930,17,65
UA,11292,15304,46,35
UA,14771,11292,-2,-18
UA,15304,12266,26,9
UA,11292,14747,5,5
UA,14107,11292,-6,-18
UA,12264,15304,81,61
UA,11618,12266,5,3
UA,14027,11618,39,15
UA,15304,11618,-7,-15
UA,14107,13930,38,34
UA,12173,14771,3,18
UA,14057,11292,0,0
UA,10721,14771,3,4
UA,14747,13930,19,55
UA,14771,14747,8,2
UA,11618,15304,21,22
UA,15304,11618,26,48
UA,10721,13930,0,8
UA,13930,12892,27,5
UA,14771,12266,23,1
UA,13930,14057,-2,14
UA,14492,13930,14,35
UA,10299,14771,-2,-11
UA,14771,10721,17,3
UA,11618,11292,-1,-1
UA,11697,11042,7,-5
UA,11618,14027,34,23
UA,12264,14893,36,7
UA,10792,13930,76,96
UA,13930,11618,164,164
UA,11042,10721,0,0
UA,12266,11618,23,30
UA,10423,12266,-5,-11
UA,13204,11042,1,-12
UA,12266,10721,53,39
UA,12953,11292,17,1
UA,11042,13930,36,28
UA,12892,11042,53,41
UA,11618,15304,36,2
UA,14747,11618,2,-14
UA,11618,11042,10,91
UA,13204,12264,-3,-8
UA,11618,13204,7,-14
UA,13204,11618,80,63
UA,11292,12266,-1,-2
UA,11292,11618,19,42
UA,11618,11292,21,11
UA,12266,14893,28,23
UA,11697,14771,221,225
UA,14771,12892,81,46
UA,14869,12266,-5,-19
UA,13930,12266,28,50
UA,13930,11618,98,82
UA,14771,13930,6,-2
UA,13930,12892,5,6
UA,14122,13930,164,169
UA,10529,13930,7,19
UA,12264,12892,-3,-2
UA,12892,13930,11,17
UA,13930,10721,11,59
UA,12892,12478,-3,-34
UA,12266,14831,-1,-11
UA,14771,12889,-1,-5
UA,11292,12266,-4,-16
UA,12266,15304,-4,-16
UA,11278,12266,-1,-2
UA,12266,14679,-1,-13
UA,15304,12264,30,16
UA,14107,12266,7,11
UA,12266,13930,31,11
UA,11697,11618,-5,-5
UA,11292,12953,101,94
UA,12889,11292,4,-10
UA,12953,13930,57,93
UA,11618,12892,-3,12
UA,12892,11042,28,19
UA,11042,11697,94,96
UA,11618,14771,55,25
UA,11697,11618,77,83
UA,11618,12889,81,47
UA,14771,11618,35,22
UA,14771,11618,88,73
UA,14771,12266,19,-5
UA,15016,14771,141,125
UA,12266,12889,-1,-10
UA,14100,12266,177,159
UA,12266,14747,20,22
UA,13495,12266,0,-3
UA,14908,13930,25,24
UA,14771,11618,40,28
UA,12266,13495,-4,-8
UA,14683,12266,-1,-15
UA,13930,14107,23,33
UA,11618,13303,153,144
UA,11618,11697,144,124
UA,13930,14122,139,161
UA,11042,15304,-7,-13
UA,11292,13495,-1,-3
UA,14747,11292,-1,-21
UA,10721,11618,0,5
UA,11618,10721,43,19
UA,12266,13204,-1,-15
UA,13204,12266,-4,-11
UA,14747,14771,0,0
UA,14771,10721,0,-6
UA,12266,14679,8,-17
UA,12266,13204,-3,-15
UA,13204,12266,-3,-12
UA,12478,12892,-1,-15
UA,14771,14492,314,298
UA,13204,12266,-3,-21
UA,12892,12478,169,168
UA,11618,12266,1,-16
UA,12266,12892,2,-17
UA,13930,10299,103,61
UA,12266,12889,0,-10
UA,14492,14771,88,98
UA,14771,14908,0,0
UA,10721,14771,178,173
UA,11618,14771,35,86
UA,11618,11697,0,-21
UA,11057,13930,141,186
UA,12889,12892,12,6
UA,12266,13303,14,-7
UA,13930,12266,31,8
UA,11042,12266,-6,-20
UA,14771,11618,11,2
UA,14908,12266,46,35
UA,11292,12266,2,-13
UA,12266,13303,5,-2
UA,10721,11618,97,79
UA,11618,14908,-5,-19
UA,11618,12266,10,-4
UA,12266,14893,21,19
UA,12953,12266,0,-10
UA,14771,13930,10,14
UA,13930,14524,135,130
UA,14908,13930,165,174
UA,12264,12892,0,-10
UA,13204,11618,94,81
UA,12266,14908,36,24
UA,11618,13930,49,47
UA,13930,11618,77,94
UA,11618,14771,38,72
UA,12892,11618,46,55
UA,14771,14747,77,70
UA,11278,12266,4,-4
UA,13930,12266,50,32
UA,12266,11697,1,-5
UA,12892,12266,83,74
UA,13930,14893,118,121
UA,14771,13930,66,55
UA,13930,12889,12,22
UA,13204,11618,-6,-11
UA,12264,14771,5,9
UA,12266,14843,5,17
UA,11292,12264,4,0
UA,12266,12892,-6,-17
UA,13930,11278,29,27
UA,14771,13930,155,160
UA,12173,11618,-1,-16
UA,11618,12173,44,99
UA,12266,13930,21,39
UA,13930,12266,-1,-19
UA,12266,13930,16,77
UA,13930,12266,30,52
UA,12266,12892,-3,-2
UA,12892,12266,1,-21
UA,12173,14771,9,4
UA,14771,12173,31,5
UA,12266,11292,4,-2
UA,11292,12266,27,5
UA,14771,11278,57,37
UA,11278,14771,0,0
UA,12266,13495,-3,-20
UA,12266,13930,-5,-20
UA,13930,12266,1,-25
UA,12266,12892,186,181
UA,12173,12264,75,23
UA,12264,12173,14,25
UA,12264,14771,64,83
UA,14771,14107,79,62
UA,12266,12892,1,0
UA,12892,14771,11,37
UA,10721,11618,287,251
UA,14771,11618,154,132
UA,12173,12266,1,6
UA,12266,12173,8,-13
UA,14771,13930,6,1
UA,14908,14771,0,0
UA,11618,12266,269,302
UA,12266,14057,57,53
UA,14027,11618,-9,-26
UA,14057,11042,59,64
UA,10821,13930,-4,-19
UA,13930,12892,192,189
UA,11618,10423,1,-30
UA,12266,13495,-4,-18
UA,13495,11618,212,202
UA,13930,13204,-3,23
UA,10821,11292,-6,-23
UA,11042,11618,231,216
UA,11292,11042,144,143
UA,12889,12266,7,-3
UA,10821,12266,6,-8
UA,12266,12889,22,12
UA,12889,11618,-4,-29
UA,13930,12264,21,44
UA,11618,14771,111,116
UA,11618,10721,73,55
UA,12266,13930,-4,9
UA,13930,11618,102,85
UA,14683,12266,-6,-20
UA,14771,14908,4,-10
UA,11042,14771,-3,-20
UA,12266,14100,39,19
UA,14771,12266,0,0
UA,12173,13930,0,36
UA,13930,12173,6,35
UA,13930,14771,318,350
UA,14771,12478,8,-5
UA,13930,12266,31,28
UA,11292,14100,1,0
UA,11292,11697,-3,-22
UA,11697,13930,13,25
UA,13930,14771,48,47
UA,11292,14679,28,12
UA,14771,10721,-4,-8
UA,12264,14679,1,7
UA,12266,13930,0,0
UA,13495,12266,-2,5
UA,12264,14679,2,1
UA,12892,12478,17,18
UA,12266,12953,76,55
UA,13204,12266,52,48
UA,12173,14771,-2,5
UA,11618,14679,-2,-3
UA,12266,14122,-2,-8
UA,14679,12266,-3,-22
UA,14122,14771,-1,-8
UA,14679,12264,17,-2
UA,10821,12892,15,9
UA,12892,14771,61,87
UA,12264,14679,7,-15
UA,13930,14747,23,16
UA,14679,14771,-5,3
UA,14771,10721,12,11
UA,12264,13930,-6,-22
UA,13930,11618,-9,-23
UA,11618,12889,58,52
UA,11697,11618,-3,-10
UA,12889,12266,16,-1
UA,10721,13930,-4,-20
UA,11292,14831,1,2
UA,13930,11292,-4,11
UA,11292,13930,4,16
UA,12889,11292,-8,-17
UA,13930,11278,83,82
UA,11278,12266,77,73
UA,12266,12892,16,71
UA,12892,13204,-1,-26
UA,12264,14747,71,57
UA,14057,12264,-8,7
UA,11278,12266,195,201
UA,12266,14679,106,94
UA,14679,13930,39,19
UA,10721,12266,-2,-2
UA,11618,13930,98,0
UA,14100,12266,0,16
UA,12953,13930,-4,-33
UA,11292,14771,-6,-11
UA,12478,14771,128,167
UA,14771,14679,0,0
UA,12266,14771,-1,-3
UA,12953,12266,-2,-16
UA,14771,14908,193,179
UA,13204,11292,20,13
UA,12264,13204,-2,-11
UA,14747,12264,43,29
UA,12892,11618,91,105
UA,13930,12892,0,-6
UA,14747,12264,179,183
UA,12266,13930,1,-18
UA,13495,12266,-7,-17
UA,12264,13930,-4,-20
UA,14122,12892,65,51
UA,13930,14771,0,79
UA,11292,14771,47,50
UA,12266,14122,-6,-20
UA,12892,13930,-4,1
UA,13930,11697,0,0
UA,12892,14771,8,26
UA,14679,13930,2,29
UA,14771,14679,12,-6
UA,13204,13930,2,-17
UA,13930,14747,17,8
UA,11298,12264,42,31
UA,14771,11298,-7,-31
UA,10721,12266,-2,-13
UA,12266,12953,10,0
UA,14771,14747,-5,-17
UA,11292,14771,0,2
UA,12266,11618,33,40
UA,12264,11298,211,178
UA,14570,12266,18,-2
UA,10721,12264,-2,-18
UA,12264,14747,-6,-15
UA,14771,14679,-4,-10
UA,12266,12953,72,54
UA,14747,12266,1,-14
UA,14771,12478,-7,-9
UA,12173,12892,-7,-12
UA,13930,13204,20,3
UA,12266,12892,11,9
UA,10821,12266,6,-6
UA,12266,14831,340,342
UA,12892,10821,40,38
UA,14771,13204,19,-3
UA,11618,11042,2,-2
UA,13204,11618,7,-11
UA,11292,14570,-2,14
UA,13495,11292,282,294
UA,11292,14570,58,48
UA,11618,14747,223,168
UA,13204,11618,-11,-17
UA,14747,12266,-3,-20
UA,14771,12173,-3,-12
UA,11292,12889,14,13
UA,12478,14771,3,13
UA,12889,14771,44,68
UA,14771,12478,95,64
UA,13495,14771,146,197
UA,14771,12266,24,6
UA,10821,12892,48,25
UA,13930,13204,5,15
UA,14122,12266,196,175
UA,11292,12953,139,155
UA,11618,11292,151,135
UA,12266,14683,-5,-11
UA,14683,11618,9,3
UA,12264,12892,65,75
UA,15304,12264,188,220
UA,13930,12953,-6,-5
UA,11298,11292,-5,-21
UA,12266,12892,2,13
UA,14771,12266,-2,16
UA,12892,11292,182,196
UA,12266,12892,5,3
UA,12892,11618,178,161
UA,12953,12266,-5,-17
UA,12266,11292,-3,-1
UA,12266,14771,100,106
UA,14122,12266,0,-4
UA,14771,14908,0,0
UA,12889,11618,196,182
UA,14100,11292,-6,-26
UA,12892,12264,-1,3
UA,13204,12264,15,155
UA,11618,10397,9,-12
UA,12266,14908,-8,-9
UA,12953,12266,1,-1
UA,13930,11618,0,0
UA,12953,13930,-7,-33
UA,11618,12266,-8,-9
UA,12892,10721,-1,5
UA,12266,14893,-5,1
UA,12953,12266,5,-16
UA,13930,12892,45,40
UA,14893,13930,57,44
UA,13930,12953,70,63
UA,14771,13930,10,9
UA,12266,10821,0,-16
UA,11292,11618,3,5
UA,14679,12266,1,-27
UA,11292,14747,0,-7
UA,14107,11292,-4,-15
UA,12266,14908,31,23
UA,13930,11618,-1,-15
UA,13930,10821,10,9
UA,14107,13930,3,-1
UA,11278,12266,2,-14
UA,13930,12266,3,1
UA,12266,11697,93,76
UA,14908,12266,43,18
UA,13930,14107,17,19
UA,15304,13930,-4,-25
UA,12892,13930,-3,-13
UA,11292,12266,7,-12
UA,14771,11292,2,10
UA,14908,14771,11,-10
UA,12266,14843,13,-5
UA,12266,12892,-1,-6
UA,12173,14771,4,-21
UA,12173,11618,4,10
UA,11618,12173,-2,-10
UA,12892,12266,74,71
UA,12266,13930,-3,23
UA,13930,12266,7,4
UA,12266,13930,84,104
UA,13930,12266,53,54
UA,12266,12892,100,99
UA,12892,12266,43,26
UA,12173,14771,-9,-22
UA,14771,12173,9,11
UA,12266,11292,8,-2
UA,11292,12266,1,-12
UA,14771,11278,-3,-16
UA,11278,14771,15,-15
UA,12266,13495,8,-5
UA,12266,13930,5,59
UA,13930,12266,20,50
UA,12266,12892,83,85
UA,12173,12264,-5,-25
UA,12264,12173,-4,-10
UA,12264,12266,100,82
UA,12266,12892,23,12
UA,14771,12264,48,60
UA,10721,11618,40,-3
UA,11292,10423,5,-9
UA,12173,12266,7,-8
UA,12266,12173,12,9
UA,10721,12266,-7,-7
UA,12266,14771,-6,-12
UA,14771,11042,-10,-4
UA,10821,13930,7,-9
UA,13930,12892,-5,12
UA,10721,12266,0,-26
UA,11618,10721,-4,-27
UA,12266,12889,-2,-10
UA,13930,13204,145,140
UA,10721,11618,-4,-13
UA,11618,14027,-2,-16
UA,12266,10721,-2,-10
UA,12889,12266,-1,0
UA,12264,12892,-2,7
UA,12892,12264,3,-8
UA,13930,12264,111,122
UA,11618,14771,238,191
UA,14771,13930,39,38
UA,11618,10721,-1,-14
UA,12266,13930,14,11
UA,13930,11618,-1,12
UA,14683,12266,-7,-21
UA,14771,14908,110,114
UA,11042,12892,-4,-11
UA,12173,13930,28,42
UA,13930,12173,2,13
UA,12266,12953,-1,-15
UA,12889,11618,-5,-13
UA,11292,14100,-5,-10
UA,11292,14831,-6,-7
UA,12264,11292,-5,-18
UA,12264,14771,20,-15
UA,14771,10721,-10,-9
UA,12264,14679,-4,-9
UA,12266,13930,10,-5
UA,14771,12266,0,-14
UA,12264,14679,-2,-15
UA,12892,12478,4,-2
UA,12266,14122,94,78
UA,11292,12892,47,39
UA,14747,11292,-6,-26
UA,11618,14679,-4,-25
UA,12266,14122,30,17
UA,14679,12266,-6,-26
UA,14122,14771,-5,-24
UA,14679,12264,13,0
UA,10821,12892,7,4
UA,12892,14771,1,-8
UA,12264,14679,33,43
UA,13930,14747,-3,47
UA,14679,14771,159,143
UA,14771,10721,7,15
UA,12889,11292,1,-10
UA,14771,12889,-4,-11
UA,11618,12889,-4,-33
UA,11697,11618,-16,-15
UA,12889,12266,22,0
UA,11292,14831,0,-8
UA,11298,11292,-12,-8
UA,11292,13930,47,146
UA,12889,11292,-5,-7
UA,13930,11278,26,36
UA,11042,14771,0,-23
UA,12264,14747,285,264
UA,14057,12264,-8,6
UA,11278,12266,20,1
UA,12266,12892,9,1
UA,12892,11042,37,33
UA,10821,12266,0,-21
UA,12266,14893,63,64
UA,12892,10821,-3,-20
UA,11618,13930,16,0
UA,14100,12266,-3,-17
UA,12953,13930,-5,72
UA,14771,10423,15,-3
UA,12478,14771,6,-2
UA,14771,14679,-5,-17
UA,11278,12266,-2,1
UA,12266,14057,-8,-8
UA,14057,11042,24,48
UA,13204,11292,-8,-12
UA,12264,13204,26,7
UA,14747,12264,18,46
UA,12266,14747,2,-13
UA,14908,12266,-1,-21
UA,12892,14771,12,5
UA,13495,12892,-1,-1
UA,12264,13930,-5,-31
UA,14122,12892,13,16
UA,11292,14771,-5,-13
UA,11278,13930,309,291
UA,12266,11278,-3,-17
UA,11292,12892,-4,-2
UA,12266,11292,-7,-21
UA,13495,12266,-2,15
UA,12892,14771,-6,-16
UA,14771,13930,-6,-19
UA,12266,13930,55,60
UA,13495,12266,-7,-16
UA,11298,12264,-6,-24
UA,10721,12266,-4,-16
UA,12266,12953,-2,-22
UA,12266,12892,27,32
UA,14122,12266,-9,0
UA,11292,14771,12,9
UA,11618,14747,-1,-30
UA,13204,11618,-5,3
UA,14747,13930,34,52
UA,13930,14771,29,61
UA,14771,12478,20,33
UA,12264,11298,185,166
UA,14570,12266,67,41
UA,10721,12264,-10,-4
UA,12264,14747,75,31
UA,14771,14679,-6,-19
UA,14771,12478,-8,-20
UA,13930,13204,179,179
UA,12266,12892,16,11
UA,11618,10721,6,4
UA,14747,11618,-6,-6
UA,14771,13204,1,-12
UA,11298,12264,-3,-5
UA,14771,11298,-1,-8
UA,11292,14570,-4,-1
UA,11292,14570,-9,32
UA,13930,11618,-2,-3
UA,14771,12173,76,68
UA,12266,14908,-9,-10
UA,13303,12266,2,-10
UA,14908,14771,-1,-1
UA,12478,14771,-2,-10
UA,12889,14771,-3,-7
UA,14771,12478,-7,3
UA,13495,14771,-4,0
UA,14771,12266,-5,-17
UA,10821,12892,-2,-35
UA,13930,13204,74,52
UA,11298,11618,-7,-16
UA,11618,13204,6,-12
UA,11292,12953,-6,1
UA,11292,11697,-7,-13
UA,11618,11292,17,-10
UA,11697,13930,-6,23
UA,13930,14908,14,15
UA,12264,12892,114,111
UA,15304,12264,-11,-27
UA,13930,12953,-4,-4
UA,11298,11292,-15,-18
UA,13930,11697,7,-8
UA,12892,11292,0,-22
UA,11618,12266,-5,-14
UA,12266,13891,-3,-11
UA,12266,12892,-2,-4
UA,12892,11618,9,8
UA,12266,14679,152,147
UA,14100,12266,0,-5
UA,14771,14100,3,9
UA,14908,14771,10,-6
UA,14100,11292,7,-18
UA,12892,12264,0,-1
UA,12266,12892,-5,-13
UA,12892,11042,0,2
UA,13204,12264,0,0
UA,11618,10397,5,-12
UA,13930,11618,48,42
UA,12953,13930,-6,-21
UA,13930,11618,-1,-12
UA,13930,11278,-5,-7
UA,12889,12266,56,34
UA,14679,14771,-7,-12
UA,14771,12889,2,-8
UA,12266,10721,-3,-22
UA,12892,13830,-2,-12
UA,11278,12266,-5,-29
UA,12266,14869,62,57
UA,11292,11298,8,0
UA,10721,11292,-1,-10
UA,11292,11618,-2,-3
UA,10721,12266,-4,-11
UA,12266,14747,84,57
UA,11042,14771,-2,-23
UA,12266,11042,-3,-19
UA,14679,12266,-4,-23
UA,12953,11292,-7,-34
UA,14908,11292,133,115
UA,14100,13930,6,-7
UA,14122,12266,64,52
UA,14771,12889,-1,-16
UA,10721,11618,-1,-4
UA,10821,11292,-1,-20
UA,11292,14683,3,-13
UA,10423,12266,-4,-16
UA,12266,13204,-3,-20
UA,11618,10397,53,54
UA,11292,13930,0,0
UA,14679,11292,-7,-27
UA,11618,13204,-7,-19
UA,13204,11292,3,-8
UA,12264,14747,-4,-30
UA,11292,12953,7,13
UA,12264,15304,-3,-6
UA,10721,12264,47,30
UA,12264,13930,5,-16
UA,14771,10721,-5,-8
UA,12889,14771,-5,12
UA,14057,14771,24,25
UA,14771,13495,33,0
UA,14100,14771,-3,-18
UA,14771,12892,1,-12
UA,11042,14771,-2,-1
UA,12266,11042,-8,-3
UA,14679,12266,-9,-23
UA,11278,12266,24,30
UA,12266,14831,55,66
UA,14771,13930,-9,-5
UA,12266,12264,-6,-18
UA,12266,12889,-4,-9
UA,12889,11618,-6,-4
UA,13204,12266,-6,-16
UA,11292,13871,-2,-6
UA,12266,11292,-1,-10
UA,13930,14100,-9,-18
UA,14107,11292,21,4
UA,12264,13204,5,0
UA,10397,11618,63,55
UA,13930,14893,-9,14
UA,12264,12892,-1,-10
UA,13930,12264,-3,-6
UA,12173,11292,-7,-17
UA,14679,14771,130,132
UA,14771,14100,-1,-1
UA,12892,13930,337,345
UA,11292,10721,-2,57
UA,14747,11292,-12,-19
UA,10397,11618,4,-12
UA,15304,11292,-11,-15
UA,12478,14771,-7,-41
UA,10721,12266,183,153
UA,13830,12892,-10,13
UA,11298,11618,7,-3
UA,11618,12892,39,23
UA,14771,12889,0,-7
UA,12264,13930,78,68
UA,13930,14679,-2,-9
UA,12173,14771,-4,-18
UA,12478,14771,-3,-33
UA,11618,12892,-2,-28
UA,12892,12266,51,18
UA,12264,12892,-2,-8
UA,12264,14492,0,-8
UA,12892,12264,-3,-11
UA,14027,11618,-13,-27
UA,12264,11292,-4,-33
UA,11292,12892,0,15
UA,12264,11292,4,-22
UA,12892,12266,-2,3
UA,11292,14908,-2,4
UA,11292,12953,-5,-9
UA,11618,12266,112,89
UA,13204,12266,-6,-7
UA,11618,14107,-7,-25
UA,14107,12266,-1,-12
UA,12892,12266,54,34
UA,13930,12892,17,36
UA,12892,14771,30,19
UA,14771,11618,-6,-12
UA,10821,13930,-6,-17
UA,12892,12889,47,36
UA,13930,12892,0,-3
UA,14122,13930,33,35
UA,11292,14771,22,7
UA,14747,11292,-5,-7
UA,12264,13204,6,-12
UA,14747,12264,0,30
UA,11278,12266,0,0
UA,12266,12892,25,21
UA,11618,14771,-5,-14
UA,14771,12892,0,0
UA,14570,11292,2,-7
UA,14831,12266,-7,-24
UA,15304,12264,-11,-29
UA,11618,14679,9,-21
UA,12266,11618,6,-1
UA,11618,13495,-6,-26
UA,13495,12266,-2,-3
UA,12266,14771,49,51
UA,12953,12266,-1,3
UA,14771,11618,27,14
UA,11697,12266,-9,-8
UA,10721,14771,-2,0
UA,12892,14771,115,112
UA,14747,12266,3,24
UA,13930,11618,4,4
UA,14908,13930,6,51
UA,12892,13930,18,27
UA,11618,14679,-5,-2
UA,14679,12266,-1,-22
UA,13930,12266,11,1
UA,14122,11292,74,55
UA,11618,14683,-1,-17
UA,12266,11618,57,41
UA,12478,12892,-7,-36
UA,12892,11292,8,-6
UA,12892,14771,0,0
UA,14771,10721,64,74
UA,14100,14771,1,-17
UA,13930,13198,71,62
UA,11292,12892,-4,-16
UA,12892,14771,-1,-12
UA,12889,12892,-5,-16
UA,12892,10821,100,67
UA,15304,11618,-7,-15
UA,13204,13930,5,11
UA,12266,13204,0,-24
UA,12889,12266,1,-23
UA,10821,11292,-7,-25
UA,11042,13204,-1,-16
UA,11292,11042,5,8
UA,12889,14771,173,166
UA,10721,14771,-2,-33
UA,14771,12889,0,0
UA,14747,11292,42,31
UA,12892,14122,-11,-3
UA,13930,11292,4,15
UA,12892,14771,17,29
UA,12266,14100,0,-32
UA,14747,12266,30,10
UA,12266,13495,0,-15
UA,12889,12266,124,120
UA,12892,13930,3,-8
UA,11433,12266,-5,-17
UA,12266,13495,-2,-17
UA,14771,11292,-5,-20
UA,11278,11292,-3,-18
UA,11292,14771,0,7
UA,14771,14679,2,-8
UA,11292,11618,-5,-1
UA,12264,11292,3,-16
UA,13930,14307,96,95
UA,14893,13930,5,0
UA,12266,13303,-7,-2
UA,12892,12266,1,-23
UA,14908,14771,2,6
UA,14771,12892,-4,-4
UA,12266,10721,9,-17
UA,12892,12266,-5,-28
UA,14771,12892,-2,-10
UA,14771,14122,28,31
UA,14771,11292,63,47
UA,11618,14107,52,18
UA,14908,11618,55,49
UA,11292,11278,-1,-4
UA,14679,11292,-8,-11
UA,11618,11292,192,155
UA,12266,14683,-4,-12
UA,14683,11618,-7,-3
UA,14771,12264,2,-6
UA,12889,12264,-7,-17
UA,12266,15304,-3,0
UA,13871,12266,-7,-6
UA,13930,10721,6,8
UA,15304,13930,-5,4
UA,13930,12266,2,11
UA,11292,12266,-5,-15
UA,12264,11292,12,-8
UA,13930,14771,-2,-1
UA,11292,12264,-4,8
UA,12892,11292,-3,2
UA,12266,14747,0,-18
UA,12266,13495,7,-7
UA,12892,12266,-3,-23
UA,14771,14679,124,110
UA,13930,14771,93,92
UA,14771,12892,-5,-21
UA,12266,12953,0,0
UA,12892,12266,0,-6
UA,12266,11278,11,-2
UA,12892,12266,2,-22
UA,13930,12953,66,75
UA,14683,12266,-4,-15
UA,10721,14771,-6,-14
UA,11292,13930,-10,-18
UA,14771,11292,-1,-7
UA,12892,13495,-1,-24
UA,12264,11292,0,-20
UA,12892,10721,-4,-29
UA,12266,14570,-2,-4
UA,14747,14771,-4,-12
UA,14771,10821,0,-8
UA,12953,11292,0,-19
UA,13204,14771,170,176
UA,10721,12264,-8,-21
UA,12478,14771,22,-4
UA,14771,12892,-1,22
UA,10721,11618,-6,-11
UA,12953,12266,109,89
UA,12266,14107,25,20
UA,13930,14057,84,73
UA,13487,14771,-6,-9
UA,13930,11618,-1,0
UA,12264,10721,29,13
UA,13204,12264,17,26
UA,10821,14771,21,-6
UA,12266,11278,13,-1
UA,14908,12266,32,7
UA,11618,11292,-3,-13
UA,13930,10821,-5,-15
UA,13830,12892,-13,-34
UA,10299,14747,11,14
UA,14747,12266,17,17
UA,12266,12953,3,4
UA,10721,13930,6,-6
UA,11697,12266,11,7
UA,12266,11292,1,-12
UA,13930,11697,-3,-20
UA,11292,13930,66,65
UA,13930,10721,-6,-1
UA,11292,13930,132,140
UA,13930,10821,21,18
UA,11298,14771,-2,-1
UA,14771,14683,-4,-24
UA,13930,12889,196,187
